time_sec,x,y,yaw_rad
1765547904.265983582,0.679557,-0.081165,-0.728493
1765547904.366050959,0.683332,-0.084575,-0.749227
1765547904.465936422,0.687169,-0.088216,-0.769822
1765547904.566023111,0.690864,-0.091859,-0.785734
1765547904.665993690,0.693712,-0.094774,-0.806767
1765547904.765991449,0.697261,-0.098558,-0.827278
1765547904.865954876,0.700677,-0.102329,-0.846003
1765547904.966005564,0.704075,-0.106250,-0.867035
1765547905.066038370,0.707398,-0.110235,-0.883331
1765547905.165956736,0.710637,-0.114288,-0.905955
1765547905.266033649,0.713208,-0.117643,-0.926904
1765547905.366127253,0.716283,-0.121822,-0.951887
1765547905.465997458,0.719397,-0.126285,-0.969996
1765547905.565932512,0.721804,-0.129882,-0.991464
1765547905.666112423,0.724675,-0.134355,-1.013860
1765547905.765965700,0.727481,-0.138959,-1.031793
1765547905.866292000,0.729511,-0.142433,-1.051223
1765547905.965971231,0.732078,-0.147001,-1.070916
1765547906.066440105,0.734504,-0.151530,-1.090892
1765547906.165988684,0.736861,-0.156180,-1.109207
1765547906.265927792,0.739134,-0.160873,-1.126635
1765547906.365944862,0.740918,-0.164705,-1.145036
1765547906.465941429,0.743054,-0.169489,-1.157799
1765547906.566013575,0.745128,-0.174355,-1.174525
1765547906.666017056,0.746708,-0.178194,-1.186734
1765547906.765903234,0.748648,-0.183034,-1.193840
1765547906.865864754,0.750603,-0.188003,-1.199547
1765547906.965934038,0.752454,-0.192797,-1.205030
1765547907.065915108,0.754012,-0.196888,-1.208666
1765547907.166371346,0.755969,-0.202075,-1.212406
1765547907.266093016,0.757885,-0.207222,-1.215945
1765547907.365916014,0.759709,-0.212161,-1.217884
1765547907.465935469,0.761167,-0.216128,-1.219169
1765547907.565981388,0.763013,-0.221139,-1.215180
1765547907.665913582,0.764858,-0.226070,-1.211520
1765547907.765970469,0.766627,-0.231028,-1.242162
1765547907.865967274,0.767811,-0.234768,-1.279471
1765547907.965926409,0.769302,-0.239897,-1.294799
1765547908.065904617,0.770694,-0.244895,-1.305336
1765547908.165906668,0.772034,-0.249882,-1.309750
1765547908.265897751,0.773463,-0.255133,-1.300184
1765547908.365928411,0.774656,-0.259293,-1.280822
1765547908.465911150,0.776175,-0.264466,-1.304294
1765547908.565842390,0.777440,-0.269524,-1.340618
1765547908.665964365,0.778602,-0.274788,-1.360444
1765547908.765943766,0.779432,-0.278778,-1.371203
1765547908.865820885,0.780435,-0.283868,-1.384698
1765547908.965898752,0.781366,-0.288896,-1.390412
1765547909.065892935,0.782294,-0.293975,-1.389618
1765547909.165868998,0.783219,-0.299055,-1.391092
1765547909.265917301,0.784012,-0.303361,-1.385427
1765547909.365851402,0.785003,-0.308557,-1.377078
1765547909.465985298,0.786033,-0.313720,-1.371575
1765547909.572694302,0.786904,-0.317934,-1.362085
1765547909.665864706,0.788039,-0.323152,-1.347969
1765547909.765872717,0.789197,-0.328158,-1.338790
1765547909.865980387,0.790442,-0.333274,-1.328181
1765547909.970551729,0.791515,-0.337519,-1.317591
1765547910.065754652,0.792865,-0.342634,-1.305928
1765547910.165854454,0.794234,-0.347612,-1.297870
1765547910.266148329,0.795669,-0.352625,-1.288964
1765547910.365849972,0.797152,-0.357623,-1.278065
1765547910.466002464,0.798376,-0.361616,-1.267463
1765547910.565887451,0.799973,-0.366633,-1.254137
1765547910.665904522,0.801647,-0.371651,-1.242211
1765547910.765900850,0.803038,-0.375642,-1.226853
1765547910.865921497,0.804931,-0.380825,-1.210942
1765547910.965925694,0.806844,-0.385811,-1.196461
1765547911.065957546,0.808786,-0.390623,-1.180794
1765547911.165849209,0.810503,-0.394706,-1.162846
1765547911.265918970,0.812652,-0.399595,-1.149485
1765547911.365830183,0.814839,-0.404328,-1.129885
1765547911.465816736,0.816661,-0.408114,-1.111669
1765547911.565837860,0.819053,-0.412860,-1.091191
1765547911.665869713,0.821519,-0.417511,-1.070872
1765547911.765827656,0.824060,-0.422064,-1.053779
1765547911.865873337,0.826708,-0.426585,-1.031962
1765547911.965832472,0.828973,-0.430273,-1.009985
1765547912.065859318,0.831758,-0.434621,-0.987706
1765547912.165812254,0.834608,-0.438866,-0.969707
1765547912.265849352,0.837556,-0.443043,-0.947490
1765547912.373817444,0.840134,-0.446551,-0.925297
1765547912.466126919,0.843332,-0.450733,-0.908663
1765547912.565802574,0.846640,-0.454861,-0.886506
1765547912.665848970,0.849326,-0.458092,-0.865279
1765547912.765885353,0.852851,-0.462170,-0.848588
1765547912.865790844,0.856459,-0.466176,-0.830011
1765547912.965860605,0.859426,-0.469363,-0.809445
1765547913.065786600,0.863090,-0.473142,-0.785809
1765547913.165808201,0.866824,-0.476817,-0.767096
1765547913.265878677,0.870633,-0.480378,-0.740569
1765547913.365851641,0.873715,-0.483121,-0.709873
1765547913.465818644,0.877729,-0.486488,-0.679734
1765547913.565779686,0.881940,-0.489814,-0.655145
1765547913.665799141,0.886167,-0.492951,-0.627305
1765547913.765869379,0.889557,-0.495346,-0.600016
1765547913.865778446,0.893679,-0.498107,-0.575859
1765547913.965803862,0.898075,-0.500911,-0.555745
1765547914.065809727,0.902587,-0.503671,-0.540647
1765547914.165782452,0.907064,-0.506294,-0.523275
1765547914.265802622,0.911498,-0.508788,-0.504816
1765547914.365767002,0.915081,-0.510730,-0.486663
1765547914.465771437,0.919708,-0.513133,-0.466637
1765547914.565722704,0.924451,-0.515475,-0.448899
1765547914.665909052,0.929108,-0.517645,-0.426910
1765547914.765753031,0.933882,-0.519743,-0.405628
1765547914.865810871,0.938605,-0.521699,-0.383337
1765547914.965798616,0.942471,-0.523210,-0.358412
1765547915.065643072,0.947395,-0.525001,-0.334286
1765547915.165792227,0.952191,-0.526621,-0.310978
1765547915.265833139,0.957144,-0.528167,-0.289939
1765547915.365775347,0.961835,-0.529529,-0.272809
1765547915.465784788,0.966849,-0.530863,-0.251981
1765547915.565910578,0.971790,-0.532075,-0.232548
1765547915.665755033,0.976853,-0.533209,-0.212786
1765547915.765791178,0.980794,-0.534023,-0.192346
1765547915.866006374,0.985746,-0.534945,-0.172334
1765547915.965770245,0.990815,-0.535784,-0.151818
1765547916.065792561,0.995900,-0.536521,-0.134802
1765547916.165712595,1.001000,-0.537148,-0.113961
1765547916.265803814,1.005229,-0.537591,-0.093819
1765547916.365738392,1.010449,-0.538041,-0.077175
1765547916.465601444,1.015727,-0.538383,-0.057441
1765547916.565719604,1.020961,-0.538633,-0.040781
1765547916.665810108,1.025084,-0.538766,-0.021851
1765547916.765850067,1.030222,-0.538837,-0.000918
1765547916.865700960,1.035511,-0.538801,0.016279
1765547916.965720654,1.040799,-0.538650,0.036748
1765547917.065753222,1.045173,-0.538443,0.060496
1765547917.166417837,1.050601,-0.538065,0.079984
1765547917.265727282,1.055767,-0.537581,0.101829
1765547917.365727186,1.059843,-0.537130,0.120644
1765547917.465722799,1.065316,-0.536432,0.134076
1765547917.565765858,1.070751,-0.535639,0.152648
1765547917.665774584,1.075073,-0.534937,0.169979
1765547917.765747309,1.080380,-0.533985,0.189116
1765547917.865770102,1.085466,-0.532962,0.207674
1765547917.965773106,1.089669,-0.532039,0.224849
1765547918.065681934,1.094692,-0.530844,0.246864
1765547918.165671349,1.099615,-0.529560,0.264508
1765547918.265748978,1.104702,-0.528110,0.285219
1765547918.365766287,1.109635,-0.526584,0.309240
1765547918.465680599,1.113695,-0.525238,0.332866
1765547918.565728903,1.118653,-0.523470,0.354795
1765547918.665652990,1.123578,-0.521609,0.369041
1765547918.768650770,1.128413,-0.519658,0.393267
1765547918.865699530,1.132395,-0.517961,0.415007
1765547918.965722084,1.137242,-0.515780,0.432238
1765547919.065669537,1.142043,-0.513500,0.451259
1765547919.165629387,1.145763,-0.511657,0.471396
1765547919.265732288,1.150370,-0.509271,0.485930
1765547919.365746737,1.155018,-0.506745,0.505222
1765547919.465738297,1.159552,-0.504171,0.524345
1765547919.565621853,1.163920,-0.501563,0.548004
1765547919.665691376,1.167528,-0.499313,0.570271
1765547919.765707493,1.172038,-0.496359,0.590972
1765547919.865654707,1.176322,-0.493387,0.616037
1765547919.965698004,1.180375,-0.490439,0.637836
1765547920.065656662,1.183645,-0.487966,0.660146
1765547920.167788029,1.187819,-0.484674,0.676599
1765547920.265657425,1.191791,-0.481415,0.695251
1765547920.365689754,1.195026,-0.478656,0.719935
1765547920.465655565,1.199082,-0.475028,0.743756
1765547920.565923214,1.202999,-0.471361,0.762358
1765547920.665728092,1.206752,-0.467669,0.787698
1765547920.765700340,1.209663,-0.464675,0.813771
1765547920.865691662,1.213315,-0.460743,0.833212
1765547920.965755939,1.216818,-0.456780,0.855549
1765547921.065621853,1.220136,-0.452857,0.877470
1765547921.165726185,1.223349,-0.448880,0.899876
1765547921.265676260,1.225926,-0.445562,0.923094
1765547921.365500689,1.229201,-0.441153,0.942211
1765547921.465634346,1.232352,-0.436684,0.966162
1765547921.565662861,1.234679,-0.433248,0.987006
1765547921.665724516,1.237611,-0.428724,1.005282
1765547921.765656471,1.240315,-0.424354,1.024621
1765547921.865607023,1.242841,-0.420085,1.044783
1765547921.965587139,1.244933,-0.416412,1.063782
1765547922.065646172,1.247446,-0.411814,1.078478
1765547922.165665150,1.249890,-0.407152,1.093904
1765547922.265686035,1.251858,-0.403269,1.110926
1765547922.365728378,1.254247,-0.398379,1.122597
1765547922.465660572,1.256474,-0.393637,1.137179
1765547922.565581799,1.258600,-0.388959,1.148781
1765547922.665627480,1.260281,-0.385164,1.159714
1765547922.765664577,1.262409,-0.380238,1.166593
1765547922.865661621,1.264363,-0.375568,1.192366
1765547922.965569258,1.266143,-0.370803,1.246947
1765547923.065548897,1.267665,-0.366028,1.278022
1765547923.165760994,1.269057,-0.361162,1.300972
1765547923.265536785,1.270366,-0.356219,1.318480
1765547923.368045092,1.271657,-0.351115,1.324729
1765547923.465577841,1.272666,-0.347141,1.317921
1765547923.565628767,1.273975,-0.342173,1.305094
1765547923.665609837,1.275359,-0.337198,1.290905
1765547923.765565157,1.276797,-0.332318,1.274413
1765547923.865619183,1.278358,-0.327317,1.259737
1765547923.965598106,1.280075,-0.322180,1.240979
1765547924.065552950,1.281388,-0.318429,1.225506
1765547924.165594816,1.283218,-0.313412,1.214169
1765547924.265577793,1.285114,-0.308365,1.209690
1765547924.365605831,1.286878,-0.303298,1.260167
1765547924.465631008,1.288090,-0.299117,1.320562
1765547924.565527439,1.289374,-0.293803,1.348585
1765547924.665599108,1.290477,-0.288474,1.377570
1765547924.765532494,1.291267,-0.284193,1.399322
1765547924.865550041,1.292129,-0.279128,1.402858
1765547924.965656757,1.293055,-0.273894,1.389790
1765547925.065552235,1.293837,-0.269766,1.376548
1765547925.165887356,1.294894,-0.264505,1.368119
1765547925.265422583,1.296013,-0.259258,1.355430
1765547925.365517378,1.296933,-0.255158,1.343645
1765547925.465582371,1.298160,-0.249908,1.338376
1765547925.565609932,1.299411,-0.244716,1.331705
1765547925.665503263,1.300679,-0.239607,1.325793
1765547925.765525103,1.301675,-0.235655,1.320745
1765547925.865552187,1.303048,-0.230337,1.314713
1765547925.968478918,1.304445,-0.225104,1.306453
1765547926.065574169,1.305572,-0.221004,1.296747
1765547926.165452003,1.307041,-0.215869,1.286629
1765547926.265510798,1.308561,-0.210855,1.269686
1765547926.365526676,1.309851,-0.206804,1.253461
1765547926.465509415,1.311558,-0.201717,1.240503
1765547926.565492153,1.313334,-0.196734,1.221048
1765547926.665490866,1.314836,-0.192729,1.202412
1765547926.765498161,1.316819,-0.187688,1.188430
1765547926.865572691,1.318881,-0.182734,1.168295
1765547926.965536833,1.320602,-0.178791,1.149001
1765547927.065573215,1.322741,-0.174119,1.132444
1765547927.165551901,1.325071,-0.169314,1.110863
1765547927.265512705,1.327435,-0.164695,1.088967
1765547927.367618799,1.329431,-0.160969,1.066431
1765547927.465483665,1.332076,-0.156272,1.047279
1765547927.565475941,1.334846,-0.151617,1.024622
1765547927.665466309,1.337105,-0.147985,1.002120
1765547927.765452147,1.339974,-0.143571,0.984266
1765547927.867630482,1.342984,-0.139190,0.958986
1765547927.965456724,1.345418,-0.135796,0.936591
1765547928.065426588,1.348618,-0.131521,0.917997
1765547928.165479183,1.351855,-0.127401,0.895785
1765547928.265465021,1.354580,-0.124072,0.871833
1765547928.365524054,1.358066,-0.119992,0.853570
1765547928.465520382,1.361699,-0.115940,0.831167
1765547928.565760612,1.364633,-0.112794,0.806562
1765547928.665443659,1.368360,-0.108968,0.788349
1765547928.765515327,1.372029,-0.105372,0.766077
1765547928.865462780,1.375911,-0.101740,0.743603
1765547928.965488195,1.378883,-0.099066,0.719109
1765547929.065445185,1.382913,-0.095600,0.699588
1765547929.165446043,1.387024,-0.092231,0.677274
1765547929.265435934,1.390402,-0.089566,0.655898
1765547929.365431547,1.394517,-0.086446,0.638365
1765547929.465410233,1.398887,-0.083290,0.616787
1765547929.565409422,1.402421,-0.080835,0.595737
1765547929.665418148,1.406970,-0.077803,0.576566
1765547929.765431881,1.411320,-0.075022,0.560252
1765547929.865404844,1.415833,-0.072262,0.540761
1765547929.965421677,1.419432,-0.070143,0.521764
1765547930.065426350,1.424104,-0.067504,0.504799
1765547930.165404558,1.428724,-0.065032,0.482908
1765547930.265431404,1.432598,-0.063047,0.462237
1765547930.365391493,1.437375,-0.060716,0.444396
1765547930.465389967,1.442344,-0.058437,0.420371
1765547930.565429211,1.446291,-0.056724,0.396324
1765547930.665394783,1.451258,-0.054693,0.378436
1765547930.768956661,1.456295,-0.052773,0.354454
1765547930.865306854,1.460322,-0.051330,0.330095
1765547930.965288162,1.465244,-0.049688,0.311326
1765547931.065468788,1.470277,-0.048144,0.288312
1765547931.165398359,1.474364,-0.046969,0.268651
1765547931.265402555,1.479425,-0.045616,0.252069
1765547931.365370274,1.484541,-0.044376,0.228526
1765547931.465389013,1.489735,-0.043244,0.205071
1765547931.565277815,1.493881,-0.042425,0.182438
1765547931.665378332,1.499092,-0.041510,0.162471
1765547931.765378237,1.504248,-0.040740,0.139008
1765547931.865369081,1.508490,-0.040192,0.115606
1765547931.965356350,1.513775,-0.039621,0.094481
1765547932.065377712,1.518995,-0.039168,0.076070
1765547932.165257215,1.524072,-0.038853,0.050271
1765547932.265363455,1.528371,-0.038677,0.031044
1765547932.365393639,1.533787,-0.038572,0.007237
1765547932.465265036,1.539102,-0.038594,-0.016111
1765547932.565376759,1.544289,-0.038733,-0.035369
1765547932.665275574,1.548460,-0.038934,-0.058421
1765547932.765360832,1.553687,-0.039287,-0.080835
1765547932.865365028,1.558879,-0.039765,-0.102996
1765547932.965375423,1.564035,-0.040349,-0.120188
1765547933.065366745,1.567999,-0.040875,-0.141120
1765547933.165361404,1.573206,-0.041656,-0.159580
1765547933.265258074,1.578471,-0.042545,-0.173554
1765547933.365355492,1.583695,-0.043528,-0.193583
1765547933.465333462,1.587786,-0.044369,-0.213285
1765547933.565355778,1.593045,-0.045552,-0.230836
1765547933.665330410,1.598302,-0.046859,-0.252625
1765547933.765381575,1.602433,-0.047968,-0.275185
1765547933.865336657,1.607318,-0.049389,-0.294188
1765547933.965322733,1.612394,-0.050966,-0.309527
1765547934.065327406,1.617171,-0.052562,-0.330513
1765547934.165364027,1.622059,-0.054302,-0.349685
1765547934.265307665,1.625921,-0.055754,-0.370332
1765547934.365347147,1.630766,-0.057679,-0.389586
1765547934.465419531,1.635622,-0.059713,-0.405532
1765547934.565637112,1.640249,-0.061767,-0.425568
1765547934.665355682,1.645061,-0.064024,-0.446678
1765547934.765534878,1.648766,-0.065839,-0.466567
1765547934.865343571,1.653404,-0.068221,-0.487048
1765547934.965380430,1.657927,-0.070658,-0.503601
1765547935.067520380,1.662417,-0.073207,-0.525266
1765547935.165338993,1.666766,-0.075798,-0.546721
1765547935.215286016,1.668642,-0.076951,-0.555281
1765547935.365405560,1.674835,-0.080938,-0.585085
1765547935.465316057,1.679251,-0.083942,-0.605240
1765547935.565371513,1.683544,-0.086988,-0.625530
1765547935.665317774,1.686908,-0.089463,-0.645898
1765547935.765363932,1.691108,-0.092679,-0.664127
1765547935.865324974,1.695344,-0.096054,-0.679571
1765547935.965268135,1.699243,-0.099283,-0.699864
1765547936.065299749,1.702299,-0.101901,-0.718426
1765547936.165277481,1.706234,-0.105398,-0.739665
1765547936.265289307,1.710168,-0.109047,-0.757279
1765547936.365287781,1.713876,-0.112641,-0.778756
1765547936.465346098,1.716892,-0.115674,-0.799553
1765547936.565294981,1.720458,-0.119408,-0.822041
1765547936.665317535,1.724113,-0.123406,-0.840048
1765547936.765348911,1.727608,-0.127410,-0.862718
1765547936.865298033,1.730327,-0.130647,-0.881316
1765547936.965267897,1.733717,-0.134871,-0.902847
1765547937.065264225,1.736982,-0.139129,-0.924981
1765547937.165245771,1.739400,-0.142409,-0.947293
1765547937.265275002,1.742509,-0.146813,-0.966411
1765547937.365276814,1.745536,-0.151335,-0.990099
1765547937.465274572,1.747886,-0.155000,-1.013120
1765547937.565332890,1.750662,-0.159533,-1.031424
1765547937.665358305,1.753340,-0.164153,-1.054726
1765547937.765246153,1.755403,-0.167871,-1.073149
1765547937.865310907,1.757901,-0.172620,-1.095445
1765547937.965491056,1.760230,-0.177285,-1.116797
1765547938.065289497,1.762062,-0.181122,-1.135858
1765547938.165208578,1.764246,-0.185912,-1.152371
1765547938.265347242,1.766397,-0.190911,-1.171989
1765547938.365240097,1.768020,-0.194869,-1.193592
1765547938.465220213,1.769978,-0.199919,-1.209877
1765547938.565211058,1.771784,-0.204864,-1.227894
1765547938.665263414,1.773199,-0.208927,-1.244989
1765547938.765242577,1.774854,-0.213925,-1.257637
1765547938.865305662,1.776418,-0.218899,-1.271805
1765547938.965233564,1.777636,-0.222946,-1.286685
1765547939.065297604,1.779130,-0.228153,-1.296850
1765547939.165332556,1.780536,-0.233305,-1.309409
1765547939.265198946,1.781655,-0.237591,-1.322052
1765547939.365298033,1.782965,-0.242846,-1.332011
1765547939.468809605,1.784211,-0.248117,-1.343135
1765547939.565288067,1.785134,-0.252190,-1.354049
1765547939.665255070,1.786264,-0.257410,-1.362022
1765547939.765245914,1.787336,-0.262616,-1.372193
1765547939.865188360,1.788335,-0.267759,-1.383314
1765547939.965203285,1.789097,-0.271891,-1.394447
1765547940.065236568,1.790010,-0.277127,-1.402647
1765547940.165254354,1.790871,-0.282372,-1.411867
1765547940.273148775,1.791537,-0.286649,-1.421096
1765547940.365256071,1.792309,-0.291882,-1.427808
1765547940.465278387,1.793048,-0.297248,-1.440389
1765547940.565215349,1.793623,-0.302557,-1.479349
1765547940.665229797,1.793938,-0.306696,-1.513044
1765547940.765292883,1.794183,-0.311828,-1.537276
1765547940.865320921,1.794320,-0.317116,-1.553405
1765547940.965299845,1.794355,-0.322355,-1.569981
1765547941.065188885,1.794336,-0.326557,-1.580702
1765547941.165228128,1.794278,-0.331897,-1.582506
1765547941.265279531,1.794215,-0.337263,-1.582722
1765547941.365241528,1.794146,-0.342755,-1.583408
1765547941.465361357,1.794093,-0.347057,-1.582488
1765547941.565237284,1.794031,-0.352524,-1.582074
1765547941.670322895,1.793968,-0.357864,-1.583227
1765547941.765194178,1.793910,-0.362167,-1.585043
1765547941.865281820,1.793833,-0.367329,-1.586495
1765547941.965320587,1.793742,-0.372669,-1.588328
1765547942.065217495,1.793662,-0.377123,-1.589873
1765547942.165159941,1.793559,-0.382387,-1.591010
1765547942.265233755,1.793453,-0.387676,-1.590722
1765547942.365173340,1.793363,-0.392079,-1.591775
1765547942.465223551,1.793252,-0.397368,-1.591831
1765547942.565214634,1.793139,-0.402808,-1.591766
1765547942.665352821,1.793046,-0.407161,-1.592408
1765547942.765244246,1.792930,-0.412525,-1.592252
1765547942.865268946,1.792821,-0.417738,-1.591673
1765547942.965180635,1.792730,-0.422091,-1.591322
1765547943.065227985,1.792623,-0.427329,-1.590729
1765547943.165197372,1.792515,-0.432719,-1.591380
1765547943.265303612,1.792433,-0.436869,-1.590101
1765547943.365216970,1.792331,-0.442133,-1.589818
1765547943.465096951,1.792227,-0.447573,-1.589758
1765547943.565245390,1.792130,-0.452938,-1.588229
1765547943.665225267,1.792056,-0.457291,-1.587270
1765547943.765215158,1.791969,-0.462631,-1.586822
1765547943.865241051,1.791884,-0.467971,-1.586452
1765547943.965138912,1.791798,-0.473336,-1.587131
1765547944.065159321,1.791728,-0.477714,-1.586559
1765547944.165184736,1.791641,-0.483054,-1.587732
1765547944.265217543,1.791549,-0.488343,-1.588322
1765547944.365185738,1.791477,-0.492494,-1.587574
1765547944.465138674,1.791389,-0.497682,-1.588035
1765547944.566530228,1.791303,-0.502920,-1.586913
1765547944.665153027,1.791224,-0.508108,-1.585406
1765547944.765111446,1.791163,-0.512411,-1.583611
1765547944.865153551,1.791098,-0.517877,-1.581708
1765547944.965126038,1.791045,-0.523319,-1.579891
1765547945.065199137,1.791008,-0.527622,-1.578920
1765547945.165203571,1.790964,-0.533088,-1.578619
1765547945.265097380,1.790919,-0.538530,-1.579068
1765547945.365475893,1.790886,-0.542858,-1.578014
1765547945.465132713,1.790845,-0.548325,-1.579037
1765547945.570841074,1.790809,-0.552628,-1.579061
1765547945.664995432,1.790767,-0.557917,-1.578207
1765547945.765233755,1.790728,-0.563283,-1.577684
1765547945.865195036,1.790697,-0.568573,-1.576190
1765547945.965161800,1.790675,-0.573028,-1.575566
1765547946.064973831,1.790652,-0.578469,-1.574012
1765547946.165181637,1.790644,-0.582823,-1.571501
1765547946.265147448,1.790642,-0.588239,-1.570237
1765547946.365101337,1.790649,-0.593757,-1.569141
1765547946.465188503,1.790659,-0.599047,-1.569529
1765547946.565181971,1.790667,-0.603249,-1.568080
1765547946.665084362,1.790683,-0.608640,-1.567527
1765547946.765075922,1.790698,-0.613904,-1.568299
1765547946.865167856,1.790707,-0.618232,-1.569087
1765547946.965174675,1.790712,-0.623497,-1.571112
1765547947.065072060,1.790703,-0.628812,-1.573368
1765547947.165054083,1.790682,-0.633014,-1.577813
1765547947.265249014,1.790637,-0.638329,-1.581986
1765547947.365203857,1.790570,-0.643745,-1.584339
1765547947.465088367,1.790503,-0.647946,-1.588690
1765547947.565074921,1.790399,-0.653235,-1.593649
1765547947.665163040,1.790272,-0.658422,-1.597958
1765547947.767982006,1.790097,-0.663912,-1.605829
1765547947.865019798,1.789927,-0.668262,-1.614673
1765547947.965176582,1.789675,-0.673596,-1.622462
1765547948.066990376,1.789369,-0.679055,-1.626101
1765547948.172125101,1.789187,-0.683455,-1.592627
1765547948.265116215,1.789133,-0.688618,-1.566677
1765547948.364903927,1.789188,-0.694009,-1.553976
1765547948.465075254,1.789294,-0.698209,-1.539567
1765547948.565073013,1.789473,-0.703521,-1.534275
1765547948.665167332,1.789673,-0.708883,-1.533324
1765547948.772537708,1.789835,-0.713209,-1.533704
1765547948.865070105,1.790031,-0.718621,-1.536515
1765547948.965139389,1.790204,-0.724086,-1.541285
1765547949.065003633,1.790317,-0.728362,-1.548517
1765547949.164988518,1.790430,-0.733828,-1.551907
1765547949.264980793,1.790518,-0.739244,-1.556625
1765547949.364999056,1.790564,-0.743571,-1.563893
1765547949.465101480,1.790589,-0.748937,-1.569106
1765547949.565056324,1.790580,-0.754227,-1.575728
1765547949.664994717,1.790532,-0.759340,-1.583116
1765547949.765173674,1.790463,-0.763541,-1.591836
1765547949.865006447,1.790330,-0.768930,-1.599899
1765547949.965133429,1.790140,-0.774293,-1.610562
1765547950.065111160,1.789950,-0.778591,-1.620698
1765547950.165099382,1.789645,-0.784151,-1.631610
1765547950.265082359,1.789268,-0.789555,-1.646170
1765547950.364964724,1.788909,-0.793944,-1.660014
1765547950.464967012,1.788411,-0.799210,-1.671144
1765547950.564980984,1.787831,-0.804494,-1.686553
1765547950.665380239,1.787187,-0.809540,-1.704547
1765547950.764987946,1.786586,-0.813775,-1.720560
1765547950.865206718,1.785758,-0.819051,-1.733933
1765547950.964995146,1.784841,-0.824312,-1.749662
1765547951.064970493,1.784058,-0.828466,-1.765676
1765547951.164936304,1.782983,-0.833723,-1.780184
1765547951.264983654,1.781802,-0.838984,-1.799077
1765547951.364932537,1.780797,-0.843167,-1.815522
1765547951.465089798,1.779488,-0.848267,-1.828841
1765547951.564991713,1.778039,-0.853512,-1.847617
1765547951.665003538,1.776880,-0.857471,-1.865325
1765547951.765233994,1.775265,-0.862668,-1.879990
1765547951.864948034,1.773659,-0.867548,-1.893950
1765547951.965011358,1.771917,-0.872543,-1.914333
1765547952.064991951,1.770433,-0.876582,-1.933493
1765547952.164972305,1.768585,-0.881349,-1.950610
1765547952.264960289,1.766598,-0.886224,-1.966338
1765547952.365001440,1.764461,-0.891201,-1.982644
1765547952.465064049,1.762761,-0.895016,-2.000307
1765547952.564979076,1.760567,-0.899718,-2.017029
1765547952.665006161,1.758319,-0.904338,-2.034109
1765547952.764931202,1.756019,-0.908875,-2.047584
1765547952.865205288,1.753517,-0.913594,-2.066172
1765547952.964894056,1.751499,-0.917250,-2.085532
1765547953.064928770,1.748812,-0.921924,-2.100837
1765547953.165022373,1.746080,-0.926454,-2.121851
1765547953.265089273,1.743776,-0.930118,-2.144850
1765547953.365004301,1.740813,-0.934622,-2.162873
1765547953.464928865,1.737791,-0.938994,-2.183819
1765547953.564941168,1.735312,-0.942448,-2.204961
1765547953.665005922,1.732141,-0.946683,-2.226566
1765547953.764921904,1.728885,-0.950852,-2.242656
1765547953.864910603,1.725592,-0.954894,-2.262689
1765547953.964972973,1.722913,-0.958065,-2.283291
1765547954.064878941,1.719458,-0.962004,-2.299288
1765547954.164885044,1.715818,-0.965980,-2.320293
1765547954.264966011,1.712870,-0.969080,-2.343116
1765547954.365117073,1.709093,-0.972891,-2.363806
1765547954.464878082,1.705330,-0.976537,-2.381717
1765547954.564860582,1.701487,-0.980097,-2.402734
1765547954.664954662,1.698369,-0.982876,-2.425924
1765547954.764966488,1.694367,-0.986296,-2.444331
1765547954.865300179,1.690285,-0.989620,-2.467629
1765547954.964916706,1.686953,-0.992222,-2.492338
1765547955.065288305,1.682832,-0.995290,-2.516481
1765547955.164840221,1.678478,-0.998382,-2.535179
1765547955.264898777,1.674029,-1.001382,-2.558198
1765547955.364923716,1.670494,-1.003653,-2.580601
1765547955.464834929,1.665947,-1.006454,-2.603860
1765547955.564977646,1.661533,-1.009034,-2.626087
1765547955.664883375,1.656884,-1.011611,-2.642630
1765547955.764851332,1.652390,-1.013994,-2.662285
1765547955.864856005,1.648530,-1.015953,-2.683216
1765547955.964816809,1.643794,-1.018251,-2.698165
1765547956.065267324,1.638921,-1.020498,-2.716554
1765547956.164930344,1.635078,-1.022196,-2.737608
1765547956.264926910,1.630129,-1.024270,-2.753412
1765547956.364861250,1.625210,-1.026216,-2.772555
1765547956.464854956,1.621089,-1.027769,-2.791474
1765547956.565283298,1.616155,-1.029532,-2.808487
1765547956.664907217,1.611219,-1.031211,-2.819915
1765547956.764817476,1.606380,-1.032780,-2.833686
1765547956.864877701,1.601373,-1.034323,-2.848122
1765547956.964906216,1.597297,-1.035534,-2.858399
1765547957.064815044,1.592164,-1.037009,-2.865730
1765547957.165134668,1.587114,-1.038405,-2.876825
1765547957.264826059,1.582981,-1.039506,-2.887210
1765547957.364844561,1.577807,-1.040833,-2.896001
1765547957.464809656,1.572671,-1.042099,-2.904906
1765547957.564825773,1.567497,-1.043316,-2.914212
1765547957.664900303,1.563449,-1.044231,-2.924794
1765547957.764917374,1.558254,-1.045356,-2.934188
1765547957.864888430,1.553272,-1.046389,-2.940909
1765547957.964793444,1.548058,-1.047421,-2.949606
1765547958.069487572,1.543881,-1.048215,-2.958757
1765547958.164835453,1.538848,-1.049116,-2.978300
1765547958.264906645,1.533490,-1.049907,-3.019040
1765547958.364778757,1.528174,-1.050420,-3.060562
1765547958.464797497,1.522870,-1.050759,-3.088289
